check_id,shop_name,datetime,sum
1863,НОВЫЙ ИМПУЛЬС-50,2018-01-17 16:12:00,3114.67
1864,МАКДОНАЛДС,2018-01-04 16:36:54,483.0
1865,КРОКУС ИНТЕРНЭШНЛ,2018-01-18 18:03:10,169.0
1866,Тандер,2018-01-17 17:03:00,738.0
1872,Евросеть Ритейл,2017-12-29 15:42:00,4000.0
1873,ИКЕА ДОМ,2018-01-17 18:23:00,338.0
1874,СЕЛЕКТ,2018-01-19 09:54:00,1649.0
1875,Соликамскбумпром,2018-01-19 11:45:00,195.5
1876,РУССKИЕ МАШИНЫ,2018-01-18 21:49:00,46.0
1877,Дикси ЮГ,2018-01-12 09:35:00,286.0
1878,Дикси ЮГ,2018-01-18 09:47:00,154.35
1879,Не известно,2018-01-19 10:28:00,50.0
1880,Тандер,2018-01-19 10:40:00,247.83
1882,,2018-01-19 13:06:00,548.4
1883,ЭЛЬДОРАДО,2017-12-25 21:35:00,8999.0
1884,Камелот-А,2018-01-19 10:25:00,216.0
1885,САГАН,2018-01-19 08:27:00,1649.79
1886,,2018-01-19 10:59:00,1011.0
1893,Дикси Юг,2018-01-13 16:37:00,1223.0
1894,Дикси ЮГ,2018-01-12 18:11:00,728.29
1895,Не известно,2018-01-06 22:56:00,1872.86
1914,Тетрис-Калининград,2018-01-18 19:52:00,461.3
1915,Дикси ЮГ,2018-01-19 16:18:00,83.0
1916,Дикси ЮГ,2018-01-19 08:25:00,206.0
1917,Дельта,2018-01-19 15:14:00,209.0
1918,АШАН,2018-01-19 15:09:00,725.85
1919,АТАК,2018-01-19 17:13:00,557.0
1920,З МОСКВА-МАКДОНАЛДС,2018-01-19 18:41:01,736.0
1921,Бэст Прайс,2018-01-19 18:27:00,392.3
1922,OOOМАКДОНАЛДС,2018-01-19 18:34:13,229.0
1923,АТАК,2018-01-19 17:37:00,826.0
1924,Кораблик-Р,2017-12-25 17:20:11,1476.0
1926,ИП Алехин Д. А.                                Осипенко 27,2018-01-19 18:52:00,511.73
1927,Тандер,2018-01-13 20:25:00,200.1
1928,Не известно,2018-01-19 19:08:00,173.7
1929,Тандер,2018-01-19 18:02:00,598.0
1930,Газпромнефть-Центр,2018-01-19 15:08:00,1611.88
1931,Гурман Юг,2018-01-19 13:48:00,278.81
1932,Флагман,2018-01-19 13:47:00,301.36
1933,Не известно,2017-11-21 10:56:00,2705.0
1934,ЭЛЕГИЯ,2018-01-20 00:02:00,552.0
1935,Авоська-два,2018-01-19 20:18:00,539.0
1936,Касторама РУС,2018-01-19 16:18:00,5142.0
1937,БигБокс,2018-01-19 13:25:00,7531.0
1938,Розница К-1,2018-01-04 18:02:00,305.0
1939,КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ,2017-12-13 15:03:00,354.6
1940,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-19 15:18:00,130.0
1941,ИП Патрушева А.С.,2018-01-03 12:31:00,3274.0
1942,Индивидуальный предприниматель Сидорова Надежда Николаевна,2017-10-30 17:38:00,1140.0
1943,ИП Патрушева А.С.,2017-12-18 17:34:00,4013.0
1944,ИП Патрушева А.С.,2017-12-19 17:24:00,2253.0
1945,ИП Патрушева А.С.,2017-12-11 17:14:00,3356.0
1946,,2017-12-01 17:01:00,5089.8
1947,ИП Патрушева А.С.,2017-11-07 17:15:00,1703.0
1948,,2017-12-31 12:49:00,5167.32
1949,Газпромнефть-Центр,2018-01-10 10:07:00,890.38
1950,Не известно,2018-01-19 21:20:00,847.5
1951,ДЕТСКИЙ МИР,2018-01-18 10:36:00,435.0
1952,АKЦИОНЕРНОЕ ОБЩЕСТВО НK РОСНЕФТЬ-СТАВРОПОЛЬЕ,2018-01-20 07:58:00,500.0
1953,ИП Засеев Д.Ч.,2018-01-13 12:30:00,500.0
1954,ПродМир,2018-01-20 11:43:00,854.0
1955,Газпромнефть-Центр,2018-01-20 12:02:00,1700.68
1956,ТД Интерторг,2018-01-20 11:56:00,110.5
1957,Фреш Маркет,2018-01-20 12:24:00,1012.0
1958,Бета-М,2018-01-20 12:36:00,652.87
1959,Не известно,2018-01-19 16:59:00,205.63
1963,ПОЧТА РОССИИ,2018-01-20 12:59:00,2000.0
1964,Косино и Ко,2018-01-19 22:29:32,128.16
1965,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2017-12-10 13:19:00,3040.98
1966,Не известно,2018-01-20 15:24:00,1345.0
1967,,2018-01-20 14:58:00,259.0
1968,Альфа Сургут,2018-01-20 16:32:00,565.0
1969,АБСОЛЮТ,2018-01-20 14:27:00,449.8
1970,ЛУКОЙЛ-Северо-Западнефтепродукт,2018-01-19 10:35:00,299.5
1971,Kлайман Василий Олегович,2018-01-20 16:14:00,498.0
1972,Дикси Юг,2018-01-20 17:00:00,100.56
1973,Тамерлан,2018-01-13 13:50:00,309.0
1974,Тандер,2018-01-10 17:50:00,327.9
1975,Тамерлан,2018-01-13 12:47:00,420.0
1976,Тандер,2018-01-09 17:39:00,187.6
1977,Тандер,2018-01-13 13:17:00,847.59
1978,Тандер,2018-01-19 17:30:00,381.73
1979,Тамерлан,2018-01-10 18:11:00,257.0
1980,Тамерлан,2018-01-13 13:46:00,281.0
1981,Тандер,2018-01-16 17:53:00,536.64
1982,О`КЕЙ,2018-01-06 16:41:00,826.0
1983,Тандер,2018-01-06 15:37:00,996.21
1984,ЭЛЬДОРАДО,2018-01-06 15:58:00,1000.0
1994,Не известно,2018-01-20 17:12:00,458.3
1995,ИП Бондарев Н.В.,2018-01-20 17:29:00,267.0
1996,Башнефть-Розница,2018-01-20 17:03:00,1000.0
1997,Нива,2018-01-20 17:16:55,189.5
1998,БАУЦЕНТР РУС,2018-01-03 12:10:00,1071.0
1999,Тандер,2018-01-20 13:31:00,350.55
2000,СИТИ,2018-01-05 21:42:00,2163.33
2001,СИТИ,2018-01-11 19:30:00,68.0
2002,З МОСКВА-МАКДОНАЛДС,2018-01-19 11:44:55,833.0
2003,Лента,2018-01-17 19:38:00,2524.0
2004,АПТЕКА-А.в.е,2018-01-10 19:02:00,504.0
2005,МАКДОНАЛДС,2018-01-20 20:06:52,94.0
2006,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПОРТМАСТЕР,2018-01-20 17:56:00,2138.0
2007,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-20 19:42:00,2501.63
2008,Зельгрос,2018-01-20 19:53:00,4580.39
2009,АШАН,2018-01-03 21:31:00,1915.19
2010,ФРАНСУА ПЕKАРНЯ,2018-01-20 16:03:00,2061.04
2011,Городской супермаркет,2018-01-20 18:10:00,2891.0
2012,АШАН,2018-01-20 19:29:00,2370.24
2013,ИП Дудкина Наталия Николаевна,2017-12-30 16:29:00,878.5
2014,Агроторг,2018-01-20 21:14:00,1695.0
2015,Агроторг,2018-01-15 17:48:00,1304.0
2016,АШАН,2018-01-20 16:34:00,2290.69
2017,Леруа Мерлен Восток,2018-01-20 21:32:00,2078.0
2018,Тандер,2018-01-20 17:22:00,145.0
2019,Камелот-А,2018-01-15 18:14:00,79.5
2020,Камелот-А,2018-01-12 14:55:00,142.0
2021,Тандер,2018-01-13 15:08:00,583.0
2022,Лента,2017-12-16 17:08:00,3382.0
2023,Дина,2017-12-30 10:14:00,734.5
2024,Купишуз,2018-01-21 10:04:00,1391.0
2025,"АШАН 443072, Россия, г.Самаpа, Киpовский",2018-01-21 08:58:00,754.42
2026,<Будь здоров!>,2018-01-18 19:53:00,74.0
2027,Не известно,2018-01-21 09:20:00,418.1
2028,Зельгрос,2017-12-31 03:45:00,3408.49
2029,ТД,2018-01-19 18:19:00,610.0
2030,Не известно,2018-01-15 18:13:00,403.36
2031,АШАН,2018-01-10 19:58:00,193.31
2032,ТД,2018-01-16 18:19:00,296.69
2033,Лента,2017-12-27 18:08:00,6514.0
2034,Камелот-А,2017-12-18 18:12:00,110.0
2035,Лента,2017-12-19 19:20:00,2553.0
2036,Не известно,2017-12-17 19:29:00,674.9
2037,Не известно,2017-12-17 19:30:00,890.73
2038,Камелот-А,2017-12-15 15:48:00,176.0
2039,Глобал-Маркет,2017-12-14 19:25:00,1213.67
2040,Лента,2017-12-09 11:09:00,2758.0
2041,Глобал-Маркет,2017-12-07 20:17:00,0.0
2042,Не известно,2017-12-03 17:48:00,1983.38
2043,Лента,2017-11-26 11:56:00,2551.0
2044,Не известно,2017-11-25 17:25:00,1290.23
2045,Камелот-А,2017-11-21 18:35:00,491.5
2046,Спар-Томск,2017-11-20 20:44:00,1064.5
2047,АМЕТИСТ,2018-01-21 17:29:00,2126.5
2048,142770 п.Сосенское Калужское ш 21-й км,2018-01-21 10:38:00,837.0
2049,ТАТНЕФТЬ-АЗС ЦЕНТР,2018-01-19 13:30:00,1000.0
2050,ТД Перекресток,2018-01-19 18:01:00,1826.31
2051,Тандер,2018-01-21 11:37:00,881.97
2052,Не известно,2018-01-19 18:38:00,1201.7
2053,ТД Перекресток,2018-01-12 17:36:00,272.91
2054,Ям! Ресторантс Интернэшнл Раша Си Ай Эс,2018-01-21 11:31:00,273.0
2055,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТД ЧЕЛНЫ-ХЛЕБ,2018-01-20 20:00:00,250.33
2056,ВОЛГАТОРГ,2018-01-16 21:36:00,55.0
2058,142770 п.Сосенское Калужское ш 21-й км,2018-01-21 13:30:00,167.0
2059,ЛБК,2018-01-21 13:31:47,669.0
2060,Не известно,2018-01-21 13:13:00,695.26
2061,ИП Луцкий А.В.,2018-01-20 21:55:00,187.5
2062,Ям! Ресторантс Раша,2018-01-21 17:44:24,578.0
2063,Лента,2018-01-21 13:59:00,3477.0
2064,Дикси ЮГ,2018-01-21 14:47:00,471.93
2065,Не известно,2018-01-21 14:32:00,3339.55
2066,Тандер,2018-01-18 18:33:00,527.0
2068,Рич Фэмили,2018-01-16 17:13:00,245.0
2069,Лента,2018-01-21 08:25:00,153.0
2070,Рич Фэмили,2018-01-21 16:20:00,270.0
2071,ГРАНД,2018-01-21 15:24:00,793.0
2072,АТАК,2018-01-21 15:26:00,329.0
2073,Не известно,2018-01-21 15:22:00,1498.0
2075,Пятью пять,2018-01-21 15:42:00,518.35
2076,Тандер,2018-01-21 15:53:00,615.6
2077,Бэст Прайс,2018-01-21 16:01:00,75.0
2078,ОКЕЙ,2018-01-21 18:14:00,1979.5
2079,ДЕТСКИЙ МИР,2018-01-21 14:08:00,241.3
2080,Лента,2018-01-21 17:36:00,8974.0
2081,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АШАН,2018-01-21 13:05:00,3065.45
2082,РУСАЛKО 4,2018-01-21 18:26:00,392.0
2083,<Тандер>,2018-01-21 18:15:00,247.0
2084,ДНС-ЦФО,2018-01-03 16:33:00,650.0
2085,Не известно,2018-01-10 22:04:00,2330.0
2086,Лента,2018-01-21 18:59:00,2803.0
2087,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПОРТМАСТЕР,2018-01-21 18:05:00,499.0
2088,Не известно,2018-01-21 19:33:00,789.1
2090,Не известно,2018-01-15 22:40:00,991.0
2091,Не известно,2018-01-21 19:12:00,315.2
2092,Агроаспект,2018-01-21 17:18:00,514.42
2093,Не известно,2018-01-21 19:10:00,434.0
2094,Не известно,2018-01-21 19:04:00,98.31
2095,Не известно,2018-01-21 19:06:00,371.5
2096,Агроаспект,2018-01-21 18:27:00,99.9
2097,Агроаспект,2018-01-21 18:36:00,650.0
2098,Агроаспект,2018-01-21 15:59:00,376.0
2099,Агроаспект,2018-01-21 16:35:00,187.0
2100,Агроаспект,2018-01-21 17:17:00,289.95
2101,Агроторг,2018-01-10 18:25:00,270.0
2102,Теремок - Кондитерская,2018-01-21 18:32:01,194.0
2103,Не известно,2018-01-21 16:02:00,1419.0
2104,Агроторг,2018-01-06 14:16:00,466.0
2105,МОЛЛ,2018-01-13 21:30:00,320.0
2106,Посуда-Центр сервис,2018-01-21 17:27:00,169.0
2107,Агроторг,2018-01-17 20:54:00,167.74
2108,Не известно,2018-01-20 16:02:00,590.7
2109,Тандер,2018-01-20 15:44:00,38.0
2110,Агроторг,2018-01-15 18:18:00,361.0
2111,МОЛЛ,2018-01-21 18:07:00,615.0
2112,Агроторг,2018-01-11 18:20:00,273.0
2113,Тандер,2018-01-06 21:06:00,381.0
2114,Тандер,2018-01-09 19:46:00,60.0
2115,Агроторг,2018-01-08 21:03:00,378.0
2116,Агроторг,2018-01-20 17:23:00,71.0
2117,ДЕТСКИЙ МИР,2018-01-20 16:15:00,510.5
2118,ПРОГРЕСС-ФАРМАИМПЕКС,2018-01-20 14:48:00,331.0
2119,Детки,2018-01-19 16:12:00,772.5
2245,Дикси ЮГ,2018-01-21 15:31:00,482.0
2246,Не известно,2018-01-20 11:42:00,696.88
2247,ТОРГОВАЯ СЕТЬ КОМАНДОР,2018-01-22 12:14:00,2059.8
2248,АМЕТИСТ,2018-01-21 20:53:00,4938.0
2249,Бургер Рус,2018-01-22 09:25:00,85.0
2250,АШАН,2018-01-20 12:26:00,8783.48
2251,Тандер,2018-01-21 17:47:00,135.84
2252,ДНС-Курск,2017-12-25 11:50:00,460.0
2253,ИП Сафронов Данила Анатольевич,2018-01-22 10:16:00,440.0
2254,ТОРГОВЫЙ ДОМ,2018-01-20 13:47:00,1004.32
2255,Не известно,2018-01-16 22:04:00,1783.0
2256,Агроторг,2018-01-21 18:29:00,198.0
2257,Нова Пек,2018-01-22 12:23:00,188.0
2258,СИТИ ЛАЙФ-БУРЕВЕСТНИK,2018-01-22 11:08:00,310.0
2259,Не известно,2018-01-22 11:13:00,295.0
2260,Тандер,2018-01-20 21:53:00,104.0
2261,МЕТРО Кэш энд Керри,2018-01-19 15:57:00,7971.69
2262,"Аптека  ГАС+                  (г. Новотроицк, ул. Мира, 10)",2017-12-31 11:01:00,285.0
2263,СМАРТ,2018-01-12 19:48:00,655.44
2264,ПродМир,2018-01-22 13:08:00,1427.0
2265,ЗДНО,2018-01-22 12:28:00,1331.5
2266,ИП Федотова Я.К.,2017-12-21 08:44:00,576.0
2267,Шелл Нефть,2018-01-22 09:03:00,386.1
2268,Не известно,2018-01-21 17:16:00,455.0
2269,Эркафарм Северо-запад,2018-01-20 13:13:00,178.0
2270,ХЕЛИКС БАЛТИКА,2018-01-16 13:36:00,745.0
2271,Не известно,2018-01-22 12:17:00,1165.24
2272,ЧОУ ВО <Омская юридическая академия>,2017-12-04 14:40:00,3500.0
2273,ИП Федотова Я.К.,2018-01-22 08:21:00,1035.0
2274,Не известно,2017-12-15 16:02:00,92190.0
2275,Газпромнефть-Центр,2018-01-18 13:22:00,2376.0
2276,МЭЛОН ФЭШН ГРУП,2018-01-16 18:52:00,3999.0
2277,Не известно,2018-01-16 15:14:00,627.0
2278,Мэрт Фуд,2018-01-16 16:10:00,1005.38
2279,МАКДОНАЛДС,2018-01-16 18:27:35,109.0
2280,"КЛ ГРУПП 350000 Краснодарский край, Краснодар г.",2018-01-16 14:46:00,8580.0
2281,Галерея Краснодар,2018-01-16 19:21:00,50.0
2282,АДИДАС,2018-01-16 17:36:00,5390.0
2283,Чикен Юг,2018-01-17 16:29:28,248.0
2284,Дикси Юг,2018-01-22 15:43:00,85.5
2293,Бэст Прайс,2018-01-22 15:11:00,569.0
2294,Санги Стиль,2018-01-22 15:38:00,241.3
2295,Не известно,2018-01-22 15:47:00,71.9
2299,Не известно,2018-01-22 13:21:00,659.0
2300,,2018-01-22 16:08:00,211.88
2301,,2018-01-22 16:08:00,15.0
2302,Не известно,2018-01-22 16:52:00,101.0
2303,Лента,2018-01-19 19:34:00,725.0
2304,Не известно,2018-01-20 21:54:00,810.6
2305,О'КЕЙ,2018-01-22 14:41:00,641.0
2306,Не известно,2018-01-21 20:25:00,12.9
2307,Дикси ЮГ,2018-01-21 20:05:00,20.0
2308,КД,2018-01-21 19:54:00,22.32
2315,,2017-12-05 20:18:00,50.0
2316,<ИЛЬ ДЕ БОТЭ>,2018-01-20 11:38:00,5085.0
2323,Пятью пять,2018-01-22 19:58:00,616.3
2324,АПТЕКА-А.в.е-1,2018-01-22 18:43:00,1203.87
2332,Объединенные Системы Сбора Платы,2018-01-22 20:57:00,130.0
2333,Полинея,2018-01-22 18:04:00,1202.0
2334,Союз Св. Иоанна Воина,2018-01-22 20:21:00,277.5
2335,ГАРОМИС,2018-01-22 16:01:00,410.15
2346,ТОРГОВЫЙ ДОМ,2018-01-22 18:53:00,574.0
2347,Брянский хлеб,2018-01-20 18:12:00,54.0
2348,Тандер,2018-01-18 19:16:00,1671.0
2349,<Тандер>,2018-01-19 17:58:00,54.0
2350,Тандер,2018-01-21 15:28:00,1190.0
2367,Элемент-Трейд,2018-01-23 09:32:33,294.0
2368,НоваТор,2018-01-20 14:24:00,750.37
2369,ГЭС розница,2018-01-22 18:52:00,999.89
2370,Зельгрос,2018-01-20 14:14:00,814.21
2371,ЛУКОЙЛ-Северо-Западнефтепродукт,2018-01-22 09:09:00,1171.92
2372,ИП Алехин Д. А.                                Осипенко 27,2018-01-22 18:52:00,424.22
2373,О'КЕЙ,2018-01-22 16:00:00,677.0
2374,ТД Перекресток,2017-12-21 09:24:00,562.5
2375,Не известно,2018-01-23 12:35:00,195.0
2376,БАНАЕВЪ,2018-01-23 13:10:00,100.0
2377,БАНАЕВЪ,2018-01-23 13:08:00,305.1
2378,,2018-01-23 11:24:00,750.36
2379,Волга Мода,2018-01-23 10:44:00,75.0
2380,СТД,2018-01-13 17:46:00,7267.0
2381,АШАН,2018-01-23 12:41:00,2768.37
2382,АТАК,2018-01-22 14:51:00,89.7
2383,Агроторг,2018-01-23 12:14:00,328.3
2384,АНАТ,2018-01-13 15:37:00,549.0
2385,Камелот-А,2018-01-20 12:08:00,194.5
2386,Тандер,2018-01-23 12:53:00,77.58
2387,Новая СемьЯ,2018-01-12 12:17:00,25.5
2388,ВКУСНЫЙ ДОМ,2018-01-23 09:07:00,307.8
2390,Тандер,2018-01-23 17:38:00,182.9
2391,Агроторг,2018-01-23 13:15:00,392.25
2392,Гиперглобус,2018-01-21 13:36:00,11229.61
2393,Гиперглобус,2018-01-06 14:39:00,8562.19
2394,АШАН,2018-01-23 11:21:00,962.0
2395,Тандер,2018-01-11 14:33:00,468.57
2396,Фреш Маркет,2018-01-23 14:33:00,96.0
2397,Тандер,2018-01-22 14:53:00,434.0
2398,Не известно,2018-01-21 19:19:00,96.0
2399,Тандер,2018-01-22 14:54:00,96.0
2400,Ригла,2018-01-02 11:00:00,17.0
2401,Не известно,2018-01-16 18:56:00,387.0
2402,Не известно,2018-01-20 16:54:00,96.0
2403,,2018-01-18 17:02:00,300.0
2404,ЗЕЛЬГРОС,2018-01-21 19:13:00,349.0
2405,АЛФАВИТ-ПРОДУКТЫ,2018-01-16 22:10:00,96.0
2424,Агроторг,2017-09-26 12:31:00,243.0
2427,,2017-09-18 12:34:00,250.0
2428,О ТД Холдинг-Центр,2017-09-03 10:43:00,490.0
2448,"Эй Кей Ресторантс Раша,",2018-01-23 07:41:53,162.0
2449,Леруа Мерлен Восток,2018-01-10 16:09:00,529.0
2450,Агроторг,2018-01-23 16:42:00,802.29
2451,Не известно,2018-01-16 14:30:00,567.39
2452,ПУД,2018-01-23 15:43:00,830.65
2453,ЛУКОЙЛ-Центрнефтепродукт,2017-11-13 07:17:00,2234.88
2454,ИП Локтев А.В.,2017-11-19 15:37:00,340.0
2455,Леруа Мерлен Восток,2018-01-05 18:38:00,2707.0
2456,Индивидуальный предприниматель Бочарова Ольга Ивановна,2018-01-22 09:55:00,303.0
2457,Тандер,2018-01-23 16:45:00,1113.89
2458,Дикси Юг,2018-01-23 17:21:00,287.76
2459,Дикси ЮГ,2018-01-21 18:14:00,275.0
2460,Бэст Прайс,2018-01-23 17:11:00,212.5
2461,Не известно,2018-01-23 18:29:00,323.0
2462,Самсон-Фарма,2018-01-04 16:19:00,352.0
2463,Сходненское,2018-01-12 15:19:00,271.0
2464,Табер Трейд,2018-01-23 16:46:26,514.0
2465,Не известно,2018-01-23 10:18:00,422.0
2466,Индивидуальный предприниматель Кирилина Наталья Николаевна,2017-11-19 16:07:00,254.0
2467,Южный Двор -260,2018-01-23 18:37:08,477.0
2468,ИKС-KОМ,2018-01-23 19:18:00,1700.0
2469,СПАР Рязань СПАР-201,2018-01-23 18:13:00,178.78
2470,Т и К Продукты,2018-01-23 15:03:00,115.0
2471,Юлплейс,2018-01-23 19:54:00,610.0
2475,Не известно,2018-01-23 20:16:00,338.95
2476,ЕВРОПА,2018-01-22 21:23:49,358.0
2477,ФОРМАТ,2018-01-23 23:43:11,555.7
2478,,2018-01-22 19:02:00,126.8
2479,,2018-01-23 18:29:00,51.1
2480,РН-Москва,2018-01-23 21:44:00,200.0
2481,,2017-12-15 08:03:00,22.0
2482,ИП Николаев А.В.,2017-12-31 15:17:00,342.0
2489,Бургер Рус,2018-01-23 09:30:00,85.0
2490,,2018-01-23 22:37:00,771.5
2493,АШАН,2017-12-31 15:54:00,1687.0
2494,Лента,2018-01-05 22:04:00,1066.0
2495,"Элемент Трейд                    Каменск-Уральский, Каменская, 48",2018-01-22 11:59:00,84.0
2496,МЕРИДИАНА,2018-01-24 10:53:00,273.0
2497,Радиус Хабаровск,2018-01-19 21:36:00,1582.73
2498,Не известно,2018-01-23 19:10:00,90.0
2499,Тандер,2018-01-23 19:06:00,73.8
2500,Не известно,2018-01-24 08:17:00,485.86
2501,Бургер Рус,2018-01-24 09:23:00,85.0
2502,Не известно,2018-01-23 12:01:00,387.25
2503,СТД,2018-01-23 10:17:00,229.0
2504,Агроторг,2018-01-21 18:19:00,261.0
2505,0277,2018-01-18 20:43:00,362.0
2506,СНОУБОРД ИНВЕСТ,2018-01-20 17:03:00,1200.0
2507,OOOМАКДОНАЛДС,2018-01-24 12:36:37,247.0
2508,ТК Лето,2018-01-16 18:29:00,380.06
2509,Не известно,2018-01-23 17:28:00,125.0
2510,Чепецкнефтепродукт,2018-01-24 12:21:00,500.0
2511,,2018-01-24 15:21:00,64.89
2512,Энергосбыт Плюс,2018-01-24 11:17:00,854.28
2513,Энергосбыт Плюс,2018-01-24 11:16:00,1007.98
2514,Карлугас,2018-01-22 22:53:55,359.5
2515,ТД Ярмарка,2018-01-22 22:53:56,300.5
2516,ЛУКОЙЛ-Уралнефтепродукт,2018-01-21 17:05:00,1126.5
2517,ЛУКОЙЛ-Уралнефтепродукт,2018-01-18 16:05:00,1213.25
2518,ЛУКОЙЛ-Уралнефтепродукт,2018-01-17 18:47:00,1197.95
2519,ЛУКОЙЛ-Уралнефтепродукт,2018-01-23 19:06:00,1126.5
2520,АШАН 196244  г. Санкт-Петеpбуpг,2018-01-22 16:31:00,2167.04
2521,ФРЕШ-1,2018-01-24 19:08:00,328.68
2522,МЕРИДИАНА,2017-12-21 18:00:00,961.5
2523,МЕРИДИАНА,2017-12-13 18:14:00,671.0
2524,ИП Шакурова А.В.,2018-01-22 13:08:00,1690.0
2525,"Экспресс Ритейл       Москва, ул. Новослободская 34/2",2018-01-24 13:09:00,309.0
2526,Центральный Банк Российской Федерации,2018-01-24 14:20:00,208.82
2527,Бета Пермь,2018-01-17 18:41:00,639.0
2528,ГЭС розница,2018-01-19 15:52:00,0.0
2529,ТРАПЕЗА,2018-01-24 12:32:00,195.0
2530,Дикси Юг,2018-01-24 15:23:00,76.42
2543,Не известно,2018-01-24 15:33:00,280.29
2544,Не известно,2018-01-24 15:34:00,100.0
2545,Кагиров И.Ш.,2018-01-24 17:25:00,100.0
2546,АПТЕKА-А.в.е,2018-01-23 14:10:00,1362.8
2547,Дикси ЮГ,2018-01-24 15:05:00,165.0
2548,Дикси Юг,2018-01-23 13:32:00,26.0
2549,АЛИОТ,2018-01-24 18:55:00,1872.5
2550,Камелот-А,2018-01-23 18:09:00,139.0
2551,Лента,2018-01-24 18:06:00,412.0
2552,ЖИВЫЕ ДИВАНЫ,2018-01-23 17:56:00,24290.0
2558,Не известно,2018-01-24 17:05:00,428.09
2559,Газпромнефть-Центр,2018-01-24 19:16:00,199.93
2560,Не известно,2018-01-24 17:32:00,279.7
2561,Тандер,2018-01-22 16:41:00,582.7
2562,ИНВИТРО-УРАЛ,2018-01-10 08:09:00,570.0
2564,БАЙКАЛ,2018-01-24 18:24:00,239.0
2565,Не известно,2018-01-24 16:30:00,1171.61
2566,Не известно,2018-01-24 15:39:00,1298.3
2567,Не известно,2018-01-23 15:49:00,564.0
2590,СПАР Рязань СПАР-201,2018-01-24 18:23:00,101.62
2591,"АШАН 142770, гоpод Москва",2017-12-26 14:27:00,11711.0
2605,Не известно,2018-01-24 18:28:00,390.99
2606,Камелот-А,2018-01-19 20:43:00,175.5
2607,Лента,2018-01-06 22:40:00,299.0
2608,Камелот-А,2018-01-12 17:09:00,333.5
2611,Кофе Сирена,2018-01-21 17:20:00,920.0
2612,Дикси ЮГ,2018-01-24 08:45:00,363.95
2616,КОРЗИНКА-6,2018-01-24 11:20:00,310.1
2619,Тандер,2018-01-22 13:07:00,743.74
2621,Не известно,2018-01-24 20:16:00,647.0
2622,,2018-01-24 18:35:00,3192.0
2623,Не известно,2018-01-24 19:39:00,3845.0
2624,ТД Перекресток,2018-01-24 20:32:00,539.16
2625,ЛУКОЙЛ-ВОЛГАНЕФТЕПРОДУКТ,2017-11-17 12:18:00,1121.7
2626,Леруа Мерлен Восток,2018-01-04 20:50:00,340.0
2627,АШАН,2018-01-24 18:34:00,410.06
2628,Магазин Я Любимый Дмитровское шоссе 80 стр.1,2018-01-24 21:39:56,954.0
2629,АШАН 105523  г. Москва,2018-01-24 21:40:00,688.96
2630,Табер Трейд,2017-12-29 16:51:00,6911.0
2631,О'КЕЙ,2017-11-17 19:49:00,1754.0
2632,Бум-Маркет,2018-01-24 17:54:00,1542.53
2633,Леруа Мерлен Восток,2018-01-22 14:39:00,267.0
2634,Виктория Балтия,2018-01-24 18:46:00,4366.0
2635,Дикси ЮГ,2018-01-24 19:22:00,380.0
2636,АТАК,2018-01-24 19:46:00,272.0
2640,Агроторг,2018-01-16 17:16:00,1538.28
2641,Евросеть-Ритейл,2018-01-11 18:51:00,50.0
2642,Не известно,2018-01-21 20:49:00,737.6
2643,Не известно,2018-01-24 20:36:00,45.0
2644,Центральная ППК,2017-12-29 22:19:00,2390.0
2645,Лента,2018-01-24 22:04:00,3091.0
2646,Газпромнефть-Центр,2018-01-25 09:09:00,499.94
2680,Не известно,2018-01-23 12:18:00,538.0
2681,Не известно,2018-01-13 20:52:00,1930.5
2682,Тандер,2018-01-20 15:00:00,267.0
2683,Тандер,2018-01-24 15:43:00,1668.04
2684,Альфа Сургут,2018-01-24 16:15:00,207.87
2685,ИП Казанцев А.Н.,2018-01-24 14:46:00,1663.0
2686,Тандер,2018-01-24 16:11:00,359.0
2687,,2017-12-24 18:47:00,409.0
2688,Агроторг,2018-01-17 19:38:00,1033.84
2689,Агроторг,2018-01-20 21:42:00,874.8
2690,Тандер,2018-01-25 09:43:00,1009.66
2691,Не известно,2018-01-25 16:01:00,126.8
2692,Центральная ППК,2018-01-25 09:30:00,88.0
2693,Не известно,2018-01-25 12:20:00,99.9
2694,Тандер,2018-01-25 12:28:00,256.86
2695,Тандер,2018-01-25 14:07:00,1050.0
2699,Городской супермаркет,2018-01-16 16:26:00,600.0
2701,Не известно,2018-01-24 19:39:00,362.99
2702,Дикси ЮГ,2018-01-23 15:25:00,493.0
