check_id,name,category,price,count
2018,АПЕЛЬСИНЫ свеж. (цена за 1кг),Овощи и фрукты,56.9,1.312
2019,"Нектар Солнечный 0,95л Зеленое Яблоко",Напитки,34.5,1.0
2019,Сочень с творогом 90г,Чай и сладкое,15.0,3.0
2020,"Йогурт АлтБуренка Клубника 2,5% 450г пюр-п",Молочка,37.1,1.0
2020,"Ряженка СТМ 4,0% пюр-пак 450г",Молочка,29.8,1.0
2020,Напиток энергетич.Tornado Energy ACTIVE ж/,Напитки,27.9,1.0
2020,Самса По-сибирски с мясом курицы 120г,Гастрономия,23.6,2.0
2021,БАНАНЫ свеж. (цена за 1кг),Овощи и фрукты,51.5,1.18
2021,LE CAFE Mocca Кофе с ложкой с/б,Чай и сладкое,135.0,1.0
2021,СЕЛО ЗЕЛЕНОЕ Сливки пит стер 10%,Молочка,36.9,1.0
2021,"Ряженка 2,5% 0,5кг п/п (Анжерско",Молочка,33.9,1.0
2021,ХУРМА свеж. (цена за кг),Овощи и фрукты,95.5,0.584
2021,Мясн/пр Деликатес Щековина в/к (,Гастрономия,179.4,0.318
2021,Рогалики Пожарские 1с из пшеничн,Чай и сладкое,5.3,2.0
2021,NESQUIK Готовый завтрак Пакет 70,Бакалея,135.0,1.0
2021,ЯБЛОКИ свеж УРОЖАЙ (цена за кг),Овощи и фрукты,72.6,0.806
2022,Семечки БАБКИНЫ СЕМЕЧКИ отбор жар 500г,Снеки,99.99,2.0
2022,Яблоки Айдаред вес 1кг,Овощи и фрукты,76.19,3.018
2022,Ц/б 365 ДНЕЙ тушка пакет охл вес,Мясо и птица,83.99,1.426
2022,"Кефир АВИДА 3,2% 1000г",Молочка,56.29,1.0
2022,"Молоко АВИДА у/паст. 2,5% 1000мл",Молочка,52.59,3.0
2022,Яблоки Эконом вес,Овощи и фрукты,59.89,1.84
2022,Бекон ДЫМОВ Венгерский нар. с/к 200г,Гастрономия,108.49,2.0
2022,Яйцо куриное 365 ДНЕЙ С1 30шт,Мясо и птица,131.39,1.0
2022,Кофе 365 ДНЕЙ жареный в зернах м/у 250г,Чай и сладкое,129.99,1.0
2022,Сливки ЛЕНТА 20% 200г,Молочка,49.99,1.0
2022,Сыр HOCHLAND творож сливочн 60% 220г,Гастрономия,120.79,2.0
2022,Губка д/посуды 365 ДНЕЙ больш90х63х25мм,Для дома,15.75,1.0
2022,"Йогурт КИРЖАЧСКИЙ МЗ лес.ягоды 3,5% 450г",Молочка,64.99,1.0
2022,Воск д/обуви SALTON норк нейт 477519,Для дома,72.59,1.0
2022,Хурма Королек вес  1кг,Овощи и фрукты,69.99,1.346
2022,Хлеб ЗАО ЩЕЛКОВОХЛЕБ Полевой в нар300г,Хлеб,40.79,1.0
2022,Семечки ОТ АТАМАНА кубанс отб обжар 250г,Снеки,79.99,2.0
2022,Колготки жен UW102 40DEN vision 4,Одежда и обувь,49.92,6.0
2022,Лаваш КЛАССПРОДУК тонкий 345г,Хлеб,32.79,2.0
2022,Печенье 365 ДНЕЙ К кофе сахарное 310г,Чай и сладкое,12.99,4.0
2022,Хлеб Деревенский 400г,Хлеб,21.59,1.0
2022,Хлеб Мариинский 300г,Хлеб,25.99,1.0
2022,Т/бумага ZEWA Deluxe Персика 3-сл.8шт,Для дома,118.99,1.0
2022,Т/бумага ZEWA Deluxe Орхидеи 3-сл.8шт,Для дома,118.99,1.0
2022,Т/бумага ZEWA Deluxe Ромашки 3-сл.8шт,Для дома,118.99,1.0
2022,"Йогурт КИРЖАЧСКИЙ МЗ ябл-злаки 3,5% 450г",Молочка,64.99,1.0
2022,Творог ПРОСТОКВАШИНО Классич 9% 220г,Молочка,97.99,2.0
2022,Котлеты МИРАТОРГ гов Блэк Ангус охл 400г,Мясо и птица,207.19,1.0
2023,Пельмени АНТОНОВ ДВОР Столичные 900г,Мясо и птица,266.68,1.0
2023,Пельмени ФАБРИКАНТЪ Сливочные пельмешки 900г,Мясо и птица,239.7,1.0
2023,Пакет МАЙКА Быстроном белый 30+2*59см,Упаковка,1.79,1.0
2023,Пельмени ФАБРИКАНТЪ свинина и говядина 900г,Мясо и птица,163.0,1.0
2023,Молоко ПРОСТОКВАШИНО пастеризованное 3.2% эколин 900мл,Молочка,63.33,1.0
2024,Брюки Modis,Одежда и обувь,346.0,1.0
2024,Брюки Modis,Одежда и обувь,580.0,1.0
2024,Рубашка Modis,Одежда и обувь,232.0,1.0
2024,Рубашка Modis,Одежда и обувь,233.0,1.0
2024,Доставка,Услуги,0.0,1.0
2025,"КЕФИР 1% 1000Г,КД",Молочка,43.9,1.0
2025,КД/РЯЖЕНКА 3.2% 500Г,Молочка,28.9,1.0
2025,МАСЛО ПОДСОЛН.1Л КД,Бакалея,59.1,3.0
2025,МАНДАРИН ТУРЦИЯ ВЕС,Овощи и фрукты,69.9,2.634
2025,БАНАНЫ ВЕСОВЫЕ,Овощи и фрукты,54.9,0.734
2025,ЯБЛОКИ ПЕРВАЯ ЦЕНА,Овощи и фрукты,67.8,0.568
2025,ТВОРОГ ПЕСТР 5% 450Г,Молочка,146.27,1.0
2025,ХЛ ИТАЛЬЯНСКИЙ,Хлеб,23.78,4.0
2026,1/1 Лоперамид капс. 2мг №20,Здоровье,26.5,1.0
2026,"1/1 Тизин Kлассик спрей наз.дозированный 0,1% 10мл",Здоровье,47.5,1.0
2027,"2087569 К.Ц.Йог.мол.аром.абр.2,5% 500г",Молочка,28.4,1.0
2027,"3362727 ВКУСНОТЕЕВО Мол.У/ЧИС.3,2% 900г",Молочка,57.9,2.0
2027,3607760 Хлеб ЦЕЛИННЫЙ пшен.1с 620г,Хлеб,18.9,1.0
2027,*3622900 СИГАРЕТЫ ROTHMANS АЭРО БЛЮ ПАЧК,Табак,85.0,3.0
2028,ОКОРОК СВИНОЙ Б/К ЛАЙН КГ               ,Мясо и птица,189.0,9.3
2028,КРАСНАЯ ШАПОЧКА КОНФ.250Г,Чай и сладкое,129.89,2.0
2028,МИШКА КОСОЛАПЫЙ ГРИЛ.200Г,Чай и сладкое,99.9,1.0
2028,МИШКА КОСОЛАПЫЙ КОНФ.200Г,Чай и сладкое,99.0,1.0
2028,ПТИЧЬЕ МОЛ.СЛИВ.ВКУС 255Г,Чай и сладкое,84.9,1.0
2028,ТРЮФЕЛИ КОНФЕТЫ 200Г,Чай и сладкое,119.9,1.0
2028,"ДВД ТОПЛ МОЛ ПАСТ3,2_950Г",Молочка,73.9,1.0
2028,"ПРО МОЛОКО ТОПЛ 930МЛ3,2_",Молочка,81.84,1.0
2028,ДВД СМЕТАНА 15_ 330Г,Молочка,69.91,1.0
2028,"РАИФСКИЙ ИСТОЧН ВОДА 1,5Л ГАЗ",Молочка,18.9,12.0
2028,ТУШКА ЦБ 1КАТ Ф/П ОХЛ КГ,Мясо и птица,92.9,3.626
2028,БАТ СОНИ AM3-B4D AA/LR06 4 ШТ,Для дома,99.0,2.0
2029,3426225 К.Ц.Вода пит.очищ.1кат.н/г 5л,Напитки,29.3,1.0
2029,3300573 Пакет ПЯТЕРОЧКА 65х40см,Упаковка,4.9,1.0
2029,*3470884 Кокт.виск.РОУСОНС РЕЗЕРВ 0.5л,Алкоголь,399.0,1.0
2029,3610881 АЮТ.ХЛ.Хл.ПР.сем.подс/льн.330г,Бакалея,39.9,1.0
2029,*3363597 СТАРОДВ.Колб.СЕРВ.ЗЕРН.в/к 350г,Гастрономия,105.0,1.0
2029,3352166 ЮГ РУСИ Хлеб БОРОДИНСКИЙ   420г,Хлеб,19.9,1.0
2029,2162810 РОЛЛ.Верм.куриц.дом.бул.б/пр60г,Бакалея,12.0,1.0
2030,Фрекен Бок Салфетка ФЛАМЕНKО вискоз,Для дома,44.8,1.0
2030,TAFT Три погоды Гель д/вол Экспресс-,Косметика,199.2,1.0
2030,NIVEA Пена д/бритья д/чувст кожи Охл,Косметика,159.36,1.0
2031,"МОЛ ПАСТ.ВАС ПОЛЕ 2,",Молочка,34.36,1.0
2031,МАЙKА ЗЕЛЕНАЯ АШАН,Упаковка,1.5,1.0
2031,БУЛОЧKААШАНМАK 50Г,Хлеб,3.9,3.0
2031,МАДЛЕН ВЕС,Чай и сладкое,254.5,0.226
2031,ПЕЧЕНЬЕ АМЕРИKАНЕР,Чай и сладкое,208.57,0.278
2031,АПЕЛЬСИН ПЕРВАЯ ЦЕНА,Овощи и фрукты,41.1,0.736
2032,3426225 К.Ц.Вода пит.очищ.1кат.н/г 5л,Напитки,32.9,1.0
2032,*3335501 КРАСНАЯ ЦЕНА Сыр ГАУДА фас.1кг,Гастрономия,399.0,0.409
2032,3382145 АЮТИНСКИЙ ХЛЕБ ХлебТОСТ.нар280г,Хлеб,15.9,1.0
2032,*1843 КОЛОМ.Вафли КАПРИЧ.шок.нач.220г,Чай и сладкое,44.9,1.0
2032,*3471174 ЮБИЛ.Печ.ТРАДИЦИОННОЕ вит.134г,Чай и сладкое,19.9,2.0
2033,Пакет ЛЕНТА майка 12кг,Упаковка,6.49,2.0
2033,Чипсы PRINGLES со вкусом бекона 165г,Снеки,89.99,2.0
2033,Чипсы PRINGLES оригинальные 165г,Снеки,89.99,3.0
2033,Напиток б/а FANTA апельсиновая 2L,Напитки,64.89,1.0
2033,Вода мин. КАРАЧИНСКАЯ газ. 1.5L,Напитки,29.89,6.0
2033,Виски WILLIAM LAWSON'S алк.40% 1L,Алкоголь,839.99,1.0
2033,Напиток б/а COCA-COLA 2L,Напитки,64.89,1.0
2033,ВИНО ЛЫХНЫ КР П/СЛ 0.75L,Алкоголь,349.99,1.0
2033,ВИНО АПСНЫ СТОЛ КР П/СЛ 0.75L,Алкоголь,349.99,1.0
2033,Кукуруза BONDUELLE десертная 425мл,Овощи и фрукты,49.99,3.0
2033,Колбаса СПК Докторская вар. в/с вес,Гастрономия,345.09,0.594
2033,Сардельки СК ТОМСКИЙ Свин Б ГОСТ газ,Гастрономия,296.99,0.478
2033,"Напиток пив REDD'S пастер.4,5%бут.0.33L",Алкоголь,66.09,8.0
2033,"Молоко ПРОСТОКВАШИНО паст. 3,2% LP 900мл",Молочка,61.49,1.0
2033,Биопродукт кефир BIOБАЛАНС 1% 330г,Молочка,31.59,1.0
2033,"Биойогурт BIOБАЛАНС Мал-Черн-Мор 1,5%330",Молочка,34.19,2.0
2033,Вода питьевая 365 ДНЕЙ н/газ 5L,Напитки,36.89,1.0
2033,"Напиток к/м NEO ИМУНЕЛЕ гранат 1,2% 100",Молочка,18.99,6.0
2033,ТРУСИКИ-ПОДГУЗ HUGGIES Д/Д6 16-22КГ 44ШТ,Дети,837.62,2.0
2033,Г/Ц Куриная отбивная в сыре вес,Кулинария,449.99,0.158
2033,Г/Ц Картофель Айдахо вес,Кулинария,212.19,0.304
2033,Г/Ц Картофель фри 120г,Кулинария,56.49,1.0
2033,"Десерт мол DANONE Даниссимо шар 7,2% 130",Молочка,43.89,1.0
2033,Пирожок Домашний с вишневой нач 70г,Чай и сладкое,17.4,1.0
2033,Сельдь БРИЗ Посольская ф-к мас с дым180,Гастрономия,92.89,1.0
2033,"Творог DANONE Растиш Кл-бан-плом 3,5%270",Молочка,57.99,1.0
2033,П/ф Говядина гуляш б/к кат.Б охл вес,Мясо и птица,484.79,0.724
2033,Яйцо кур ЛЕБЕДЕВСКОЕ/ЕВСИНСКОЕ С0 30шт,Мясо и птица,186.99,1.0
2033,Д/п пюре ФРУТОНЯНЯ Салатик со смород 90г,Дети,28.99,1.0
2033,"Сок САДЫ ПРИДОНЬЯ ябл прям отж мяк 0,2л",Дети,9.89,14.0
2033,Д/п сок САДЫ ПРИДОНЬЯ ябл-перс/мяк 200мл,Дети,9.89,2.0
2033,Д/п сок САДЫ ПРИДОНЬЯ ябл/чер смор 200мл,Дети,9.89,2.0
2033,Д/п сок САДЫ ПРИДОНЬЯ Зеленое яблоко 200,Дети,9.89,4.0
2034,Мандарины Марокко,Овощи и фрукты,89.9,1.054
2034,Хлеб Пшеничный 1с 500г (Хлебодар),Хлеб,15.25,1.0
2035,Пакет ЛЕНТА майка 12кг,Упаковка,6.49,2.0
2035,Т/бумага FAMILIA Plus Маг цвет 2-сл.12шт,Для дома,180.99,1.0
2035,Сок RICH апельсиновый 1L,Напитки,79.89,2.0
2035,Сок RICH яблочный осветленный 1L,Напитки,79.89,3.0
2035,Наггетсы МИРАТОРГ курин классические 300,Мясо и птица,76.99,2.0
2035,"Молоко ПРОСТОКВАШИНО паст. 3,2% LP 900мл",Молочка,61.49,1.0
2035,Ц/б МЕЖЕНИНОВСКАЯ ПФ окорок охл 1000г,Мясо и птица,174.58,2.0
2035,Картофель белый фас 1кг,Овощи и фрукты,30.99,2.442
2035,"Напиток пив REDD'S пастер.4,5%бут.0.33L",Алкоголь,66.09,2.0
2035,"Творог ДОМИК В ДЕРЕВНЕ обезжир 0,2% 170г",Молочка,77.19,1.0
2035,Яблоки Роял Гала фас.,Овощи и фрукты,118.99,1.032
2035,Булочка ВОСХОД к завтраку 50г,Хлеб,8.79,2.0
2035,"Творог DANONE Растиш Кл-бан-плом 3,5%270",Молочка,57.99,1.0
2035,Сметана ПРОСТОКВАШИНО 15% 315г,Молочка,59.89,1.0
2035,Колбаса БАРНАУЛ ПИЩЕВ Докт обв вар вес,Гастрономия,430.29,0.42
2035,Томаты ПОМИДОРКА в соку 720мл,Овощи и фрукты,79.99,1.0
2035,Кукуруза BONDUELLE десертная 425мл,Овощи и фрукты,49.99,1.0
2035,"Творог DANONE Растиш Клубн 3,5% ст 100г",Молочка,24.99,1.0
2035,Соус HEINZ осн раст масел Цезарь д/п230г,Бакалея,49.99,1.0
2035,Тампоны O.B. ProComfort нормал 16шт,Здоровье,149.99,1.0
2035,Салями ДЫМОВ венская п/к в в/у 380г,Гастрономия,209.99,1.0
2035,Приправа KOTANYI итальян. травы пак 14г,Бакалея,52.99,1.0
2035,Орегано KOTANYI (душица) измельч пак 8г,Бакалея,52.99,1.0
2036,Пакет Фирменный 39**+16*64 см*33мкм ГМ Палата Маечка бол,Упаковка,5.99,1.0
2036,Пивной напиток Доктор Дизель Секси Лайм пастеризованный 4-4.3% 0,Алкоголь,64.99,6.0
2036,Молоко Томское Молоко 2.5% 900г пл/бут,Молочка,52.99,1.0
2036,Сухарики Кириешки ржаные соленые 60г+25г шашлык с кетчупом Хайнт,Снеки,25.99,1.0
2036,Колбаса СТ Докторская ГОСТ в/с вар 450г,Гастрономия,199.99,1.0
2037,Мин.вода Карачинская с лебедями оз.Карачи 1.5л пл/бут,Напитки,29.99,6.0
2037,Пакет Маечка б/логотипа 28(+12)*46см*14мкм,Упаковка,0.99,1.0
2037,Огурчики Кубаночка маринованные 3-6см 370мл ст/бан,Овощи и фрукты,69.99,1.0
2037,Сметана Простоквашино 15% 315г пл/стак,Молочка,52.99,1.0
2037,Сок Сады Придонья Яблоко зеленое осветл 200мл ТВА,Напитки,18.99,3.0
2037,Приправа Галео Перец черный молотый 17/20г пл/пак,Бакалея,49.99,2.0
2037,Набор Грифон губчатых салфеток д/уборки 3шт 15*15см,Для дома,39.89,1.0
2037,Птица Межениновская ПФ Филе куриное охлажд 1кг подложка,Мясо и птица,249.99,1.0
2037,Сгущ.молоко Алексеевское цельное 8.5% 650г дой/пак,Чай и сладкое,139.99,1.0
2038,Мандарины Марокко,Овощи и фрукты,89.9,0.894
2038,Жевательный мармелад Бегемотик Бонди с вит,Чай и сладкое,15.4,1.0
2038,Агуша пюре фруктовое Яблоко 90г со штуцеро,Дети,32.5,2.0
2038,Жевательный мармелад Бегемотик Бонди с вит,Чай и сладкое,15.23,1.0
2039,Пакет фирменный майка БИО Фуд-,Упаковка,6.13,1.0
2039,"Пиво ""БПЗ.Вобла"" нефильтрованн",Алкоголь,82.07,2.5
2039,"Бутылка ПЭТ 1,5л, прозрачная /",Упаковка,8.04,1.0
2039,"Бутылка ПЭТ 1л, с проб., бесцв",Упаковка,6.61,1.0
2039,"Молоко Простоквашино 3,2% 900г",Молочка,61.19,1.0
2039,"Масло сливочное ИП Семкин 82,5",Молочка,175.64,1.0
2039,Рыба Кета спинка холодного коп,Гастрономия,375.79,1.0
2039,Колбаса ЛАМА Докторская варена,Гастрономия,518.97,0.436
2039,Шоколадное Яйцо Киндер сюрприз,Дети,66.85,1.0
2039,"Творог Данон Растишка 3,5% Клу",Молочка,22.79,1.0
2039,"Творог Данон Растишка 3,5% Клу",Молочка,59.18,1.0
2040,Пакет ЛЕНТА майка 12кг,Упаковка,6.49,2.0
2040,Напиток шоколадный NESTLE Nesquik 500г,Чай и сладкое,149.99,1.0
2040,Сахар пес 365 ДНЕЙ прессованный 1000г,Бакалея,59.79,1.0
2040,Вода питьевая 365 ДНЕЙ н/газ 5L,Напитки,36.89,1.0
2040,Сахар ЛЕНТА ГОСТ 900г,Бакалея,39.99,2.0
2040,Печенье ЮБИЛЕЙНОЕ витам молоч с гл348г,Чай и сладкое,67.99,2.0
2040,"Молоко ПРОСТОКВАШ отб ПЭТ 3,4-4,5% 930мл",Молочка,59.99,2.0
2040,Гель д/душа AXE Блэк 250мл,Косметика,149.99,1.0
2040,Яйцо кур ЛЕБЕДЕВСКОЕ/ЕВСИНСКОЕ С0 30шт,Мясо и птица,186.99,1.0
2040,Б/ПЛАТОЧКИ ZEWA DELUXE Ромашка 10шт,Для дома,72.99,1.0
2040,Напиток б/а COCA-COLA Zero 1L,Напитки,49.99,2.0
2040,Капуста китайская/пекинская вес 1 кг,Гастрономия,71.99,0.95
2040,Томаты на ветке вес  1кг,Овощи и фрукты,147.69,0.346
2040,Бекон ОМСКИЙ БЕКОН Английс к/в нар 140г,Гастрономия,83.99,1.0
2040,Сосиски ТОРГОВАЯ ПЛОЩ  Молочные 1с 350г,Гастрономия,144.19,1.0
2040,Сосиски СПК Большая SOSиска в СЗА вес,Гастрономия,299.99,0.354
2040,Шейка МИКОЯН Московская к/в нар 150 г,Гастрономия,144.99,1.0
2040,Салат листовой в горшочке (Россия) 1шт,Овощи и фрукты,37.99,1.0
2040,"Мусс йогур DANONE ванил/малина 5,4%135мл",Молочка,27.19,1.0
2040,Вода мин. КАРАЧИНСКАЯ газ. 1.5L,Напитки,25.59,6.0
2040,Яйцо шок KINDER UOVO MAXI с игр макси107,Дети,223.79,2.0
2040,Эл.питания ФОТОН АА 12шт,Для дома,199.0,1.0
2040,"Десерт мол DANONE Даниссимо шар 7,2% 130",Молочка,34.99,2.0
2040,"Биойогурт BIOБАЛАНС пит клуб 1,5% пэт330",Молочка,37.89,1.0
2040,Н-р КОНФИТРЕЙД Собака 60г,Дети,34.99,1.0
2040,Картофель Эконом вес 1кг,Овощи и фрукты,17.89,2.54
2041,Набор игровой Доктор 13пр арт.,Дети,0.0,1.0
2041,Пакет фирменный майка БИО Фуд-,Упаковка,0.0,1.0
2041,"Бутылка ПЭТ 1л, с проб., бесцв",Упаковка,0.0,1.0
2041,"Бутылка ПЭТ 1,5л, прозрачная /",Упаковка,0.0,1.0
2041,"Пиво ""БПЗ.Вобла"" нефильтрованн",Алкоголь,0.0,2.5
2041,Какао быстрорастворимый Нескви,Чай и сладкое,0.0,1.0
2041,Чипсы ЛЭЙЗ Стакс сметана и лук,Снеки,0.0,1.0
2041,Молочный продукт Актимель Клуб,Молочка,0.0,6.0
2041,"Творог Данон Растишка 3,5% Клу",Молочка,0.0,4.0
2041,Стир порошок БИМАКС Компакт Ав,Для дома,0.0,1.0
2041,Рыба Кета спинка холодного коп,Гастрономия,0.0,1.0
2041,Колбаса ЛАМА Докторская варена,Гастрономия,0.0,0.474
2041,Хлеб белый в/с 480г ( ГОРЯЧИЙ,Хлеб,0.0,1.0
2041,Творог Простоквашино обезжирен,Молочка,0.0,1.0
2041,Чупа-Чупс Классика 12г (штрих,Чай и сладкое,0.0,1.0
2042,Свинина СТ для запекания тазобедренная часть охл вес,Мясо и птица,234.9,1.706
2042,Пакет Фирменный 39**+16*64 см*33мкм ГМ Палата Маечка бол,Упаковка,5.99,1.0
2042,Картофель Родная кладовая 2.5 кг сетка,Овощи и фрукты,89.99,1.0
2042,Балык СПК Свиной с/к нарезка 120г д/ф,Гастрономия,129.99,1.0
2042,Сметана Томское Молоко 15% 350г пл/стак,Молочка,54.99,1.0
2042,Мандарины Бэби вес,Овощи и фрукты,134.99,0.778
2042,Томаты вес,Овощи и фрукты,79.99,0.944
2042,Колбаса СПК Сервелат Фирменный в/к 380г,Гастрономия,179.99,1.0
2042,Кукуруза Бондюэль сладкая 340г ж/б,Бакалея,59.9,1.0
2042,Перец импортный,Овощи и фрукты,180.0,0.21
2042,Биопродукт кефирный НМЗ Био-баланс 1% 330г пл/бут,Молочка,32.99,1.0
2042,Карбонад Свинокомплекс Томский Юбилейный к/в з/с вес порц,Гастрономия,580.0,0.394
2042,Освежитель Эйрвик Лайф Сенс Райское Наслаждение 210мл баллон,Для дома,249.99,1.0
2042,Сироп Бионэржи Брусничный 200г ст/бут,Чай и сладкое,94.99,1.0
2042,Сливки Простоквашино 10% 350г комбифит,Молочка,79.99,1.0
2042,Сыр Хохланд Сэндвич нарезка 150г пл/пак,Гастрономия,79.99,1.0
2042,Яйцо перепелиное 20шт пл/конт,Мясо и птица,76.99,1.0
2043,Вода мин. КАРАЧИНСКАЯ газ. 1.5L,Напитки,25.59,24.0
2043,Пакет ЛЕНТА майка 12кг,Упаковка,6.49,1.0
2043,Напит пив DOCTOR DIESEL Секси Лайм 0.48L,Алкоголь,62.89,4.0
2043,Пакет ЛЕНТА майка 9кг,Упаковка,3.19,1.0
2043,Пирожное БАРНИ Медвеж бискв/мол нач 210г,Чай и сладкое,129.99,1.0
2043,Пирожное БАРНИ Медвеж шок нач+игруш210г,Чай и сладкое,129.99,2.0
2043,Виски WILLIAM LAWSON'S 40% п/у 0.7L,Алкоголь,639.38,1.0
2043,Салфетки HUGGIES Elite soft вл дет 128шт,Дети,199.99,1.0
2043,"Молоко ПРОСТОКВАШИНО паст 2,5% п/э 930мл",Молочка,49.99,1.0
2043,Напиток б/а COCA-COLA жесть 0.33L,Напитки,19.99,2.0
2043,Напиток б/а COCA-COLA 2L,Напитки,69.89,2.0
2043,"Творог DANONE Растиш ябл гр 3,5% ст 100г",Молочка,19.99,1.0
2043,Продукт йог FRUTTIS абр-ман/лес яг 8%115,Молочка,15.59,1.0
2043,Продукт йог FRUTTIS мал/анан-дыня 8%115г,Молочка,15.59,1.0
2043,Продукт йог FRUTTIS клуб/яб-груш 8% 115г,Молочка,15.59,2.0
2043,Печенье ЮБИЛЕЙНОЕ Ореховое с глазурь116г,Чай и сладкое,34.89,2.0
2043,Печенье ЮБИЛЕЙНОЕ Молочн.с мол.гл. 116г,Чай и сладкое,32.19,2.0
2044,Сок Золотая Русь Яблоко из зеленых яблок 1л ТВА,Напитки,59.9,2.0
2044,Туал.бумага Зева Плюс Сирень 2сл. 4шт пл/пак,Для дома,69.99,1.0
2044,Творог Растишка Клубника/банан/пломбир 3.5% 6шт*45г,Молочка,59.99,1.0
2044,Вермишель Роллтон б/п на дом.бульоне с курицей острой 60г пл/пак,Бакалея,12.99,2.0
2044,Биойогурт Био-Баланс Яблоко/Персик 1.5% 330г пл/бут,Молочка,35.99,1.0
2044,Зуб.паста Лонга Вита Винкс Земляничный Коктейль от 3лет 78г тюби,Здоровье,99.99,1.0
2044,Мак. изд Мелисса Паста детская Свинка Пеппа 500г пл/уп,Бакалея,175.99,1.0
2044,Салфетки Хаггис детские влажные Ультра Комфорт Алоэ 1*6 (128шт),Дети,199.99,1.0
2044,Сметана Простоквашино 15% 315г пл/стак,Молочка,59.99,1.0
2044,Биопродукт Данон Активиа Кефирный 1% 450г пл/бут,Молочка,49.99,1.0
2044,Сок Сады Придонья Яблоко зеленое осветл 200мл ТВА,Напитки,18.99,4.0
2044,Рыба Мировой Океан Горбуша ломтики х/к 150г пл/уп,Рыба,76.99,1.0
2044,Йогурт Даниссимо Фантазия Ягодные шарики 6.9% 105г пл/стак,Молочка,40.99,1.0
2044,Творог Домик в деревне обезжирен 0.2% 340г пл/уп,Молочка,99.9,1.0
2044,Карамель Чупа-Чупс Ду ю лав ми 12г пл/пак,Чай и сладкое,8.99,1.0
2044,Пюре ФрутоНяня Яблоко/банан/творог/сахар 90г гуала-пак,Дети,29.9,3.0
2045,"Пакет-майка ПНД 29*54 20мкм ""ЯРЧЕ""",Упаковка,1.7,1.0
2045,Соль Усольская Экстра фас.1кг,Бакалея,12.3,1.0
2045,Молоко СТМ отборное ПЭТ 930мл,Молочка,49.97,1.0
2045,Бананы,Овощи и фрукты,49.9,0.732
2045,Сыр Пармезан Сармич 45% фас.300г,Гастрономия,245.0,1.0
2045,Дирол подуш.СладМята 13.6г,Здоровье,14.6,10.0
2046,Пакет фирменный майка пнд(43+2,Упаковка,6.4,1.0
2046,Творог Деревенское молочко 5%,Молочка,48.4,1.0
2046,Хлеб Белый пшеничный в/сорт на,Хлеб,35.4,1.0
2046,Сметана Простоквашино 15% 315г,Молочка,56.9,1.0
2046,Карбонад свиной охл.без кости,Гастрономия,369.9,1.04
2046,"Напиток энергетический ""К-К"" Б",Напитки,72.9,2.0
2046,Напиток энергетический РЕД БУЛ,Напитки,78.8,2.0
2046,"Творог Данон Растишка 3,5% Клу",Молочка,23.8,2.0
2046,Платки бумажные ЗЕВА Делюкс Ди,Для дома,10.7,3.0
2046,Творожный продукт Даниссимо Хр,Молочка,37.9,2.0
2046,Жев.резинка Орбит под. XXL Бел,Здоровье,36.9,2.0
2047,Пакет-майка СамБери 400х650 40мкм белый,Упаковка,6.03,1.0
2047,"Напиток пив Хейнекен б/алк 0,5л с/б",Алкоголь,54.88,2.0
2047,Кета боковник х/к Рыбная компания,Рыба,748.3,0.306
2047,Чипсы Лейз 40г зеленый лук,Снеки,29.87,1.0
2047,"Пиво Амстел Премиум Пилснер светлое 1,35л 4,8% пэт",Алкоголь,109.99,1.0
2047,Сухарики Кириешки холодец с хреном +горчица 60г,Снеки,24.68,1.0
2047,"Пиво Окоме светлое 1,4л  4,3% ПЭТ",Алкоголь,119.84,6.0
2047,Чипсы Лейз 80г краб,Снеки,54.99,1.0
2047,Арахис Джаз жарен солен 40г МОК,Снеки,19.98,2.0
2047,Говядина ломтики с/к Джоки 27гр,Снеки,79.89,1.0
2047,Чай Маброк Ночь 1000 Звезд 100г черный,Чай и сладкое,229.79,1.0
2047,Чай Принцесса Нури высокогорный черный 100пак,Чай и сладкое,139.89,1.0
2047,Хлеб Купеческий с грецким орехом 250 г,Хлеб,135.0,0.25
2047,Шоколад Милки Вей 26г,Чай и сладкое,18.78,1.0
2047,Шоколад Киндер макси 20г,Чай и сладкое,19.89,1.0
2047,Салат Гнездо глухаря,Кулинария,470.0,0.272
2047,Салат Сельдь под шубой  ,Кулинария,229.9,0.294
2047,Салат Харбин 220/50,Кулинария,317.59,0.27
2048,блин рест,Кафе,20.0,1.0
2048,сироп яг/шок,Кафе,10.0,1.0
2048,кур медал 1ш,Кафе,20.0,5.0
2048,сырник,Кафе,19.5,2.0
2048,багет ветчина и,Кафе,59.0,1.0
2048,блин сыр/ветч,Кафе,39.0,1.0
2048,чесн булочка,Кафе,29.0,10.0
2048,конт большой,Кафе,20.0,1.0
2048,лосось,Кафе,169.0,1.0
2048,сливки порц,Кафе,3.0,4.0
2048,фруктовая вода,Кафе,39.0,1.0
2048,соус в ассортим,Кафе,20.0,2.0
2049,АИ-92-К5,Машина,37.4,26.74
2050,1*3366336 Яблоки ГАЛА 1кг,Овощи и фрукты,99.9,0.652
2050,2*3034004 Сыр ЭДАМ/ЭДАМСКИЙ 100г,Гастрономия,329.0,0.35
2050,3*36668 Сливки БЕЛЫЙ ГОРОД 10% 200г,Молочка,29.9,1.0
2050,4:3305976 Пакет ПЕРЕКРЕСТОК майка 65х40см,Упаковка,6.49,1.0
